path_id,o_zone_id,d_zone_id,link_sequence
404,5,7,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;407
405,5,8,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981
406,5,8,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981
407,5,9,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
408,5,9,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
409,5,10,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
410,5,10,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;879;208;587;583;576;593;570;571
411,5,11,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;461;238;554;556;538
412,5,11,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;489;290;556;538
413,5,12,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419
414,5,12,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419
415,5,13,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867
416,5,13,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;880;876;867
417,5,14,51;406;478;486;468;425
418,5,14,51;406;478;485;277;488;470;427
419,5,15,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431
420,5,15,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431
421,5,16,51;406;478;486;468;426;480;517;450;472;496;455;222;818;764;783
422,5,16,51;406;478;486;468;426;480;517;450;472;496;455;223;820;766;785
423,5,17,51;406;478;486;468;426;480;517;450;472;496;455;222;818;764;784;826;831;286;1110;1095
424,5,17,51;406;478;486;468;426;480;517;450;472;496;455;223;820;766;786;828;833;286;1110;1095
425,5,18,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
426,5,18,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;879;208;587;583;576;593;570;572;595;579
427,5,19,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;437
428,5,19,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;437
429,5,20,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
430,5,20,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;995
431,5,21,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;875
432,5,21,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;880;875
433,5,22,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;443
434,5,22,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;443
435,5,23,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
436,5,23,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1001
437,5,24,51;406;478;486;468;426;480;517;449
438,5,24,51;406;478;485;277;488;470;428;482;519;451
439,5,25,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;879
440,5,25,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;879
441,5,26,51;406;478;486;468;426;480;517;450;472;496;455
442,5,26,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;455
443,5,27,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;461;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
444,5,27,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;489;290;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
445,5,28,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
446,5,28,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1007
447,5,29,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;461
448,5,29,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;461
449,5,30,51;406;478;486;468;426;480;517;450;472;496;455;222;818;764;784;825
450,5,30,51;406;478;486;468;426;480;517;450;472;496;455;223;820;766;786;827
451,5,31,51;406;478;486;467
452,5,31,51;406;478;485;277;488;469
453,5,32,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;112;749;750
454,5,32,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;381;10;859;880;876;867;112;749;750
455,5,33,51;406;478;485;277;488;470;428;482;519;452;473
456,5,33,51;406;478;486;467;255;470;428;482;519;452;473
457,5,34,51;406;477
458,5,34,51;406;478;485;279;709;697
459,5,35,51;406;478;486;468;426;479
460,5,35,51;406;478;485;277;488;470;428;481
461,5,36,51;406;478;485
462,5,36,51;406;478;486;467;256;686;707
463,5,37,51;406;478;486;468;426;480;517;450;472;496;455;222;818;764;784;826;831
464,5,37,51;406;478;486;468;426;480;517;450;472;496;455;223;820;766;786;828;833
465,5,38,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;489
466,5,38,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;489
467,5,39,51;406;478;486;468;426;480;517;450;472;496;455;222;818;764;784;826;831;286;1110;1096;1113
468,5,39,51;406;478;486;468;426;480;517;450;472;496;455;223;820;766;786;828;833;286;1110;1096;1113
469,5,40,51;406;478;486;468;426;480;517;450;472;495
470,5,40,51;406;478;485;277;488;470;428;482;519;452;473;261;472;495
471,5,41,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;879;208;587;583;576;592
472,5,41,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;875;173;583;576;592
473,5,42,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
474,5,42,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
475,5,43,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
476,5,43,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
477,5,44,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
478,5,44,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1015
479,5,45,51;406;478;486;468;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510
480,5,45,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510
481,5,46,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
482,5,46,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1019
483,5,47,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
484,5,47,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1023
485,5,48,51;406;478;486;468;426;480;516
486,5,48,51;406;478;485;277;488;470;428;482;518
487,5,49,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
488,5,49,51;406;478;486;468;426;480;517;450;472;496;456;394;381;10;859;879;208;587;583;576;593;570;572;594
489,5,50,51;406;478;486;468;426;480;517;450;472;496;456;394;382;522
490,5,50,51;406;478;485;277;488;470;428;482;519;452;473;261;472;496;456;394;382;522
491,6,1,57;863;881;226;1054;1031;26;394;381
492,6,1,57;863;881;226;1054;1031;27;396;383
493,6,2,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;387
494,6,2,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;389
495,6,3,57;863;881;226;1054;1031
496,6,3,58;1036;1054;1031
497,6,4,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;399
498,6,4,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;401
499,6,5,57;863;881;219;674;719;692;668;737;702;643;124;646;688;709;698;625
500,6,5,57;863;881;219;674;719;692;668;737;702;643;125;648;690;711;700;626
501,6,7,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;407
502,6,7,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;409
503,6,8,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981
504,6,8,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981
505,6,9,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
506,6,9,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
507,6,10,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
508,6,10,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
509,6,11,57;863;881;226;1054;1031;26;394;382;523;438;461;238;554;556;538
510,6,11,57;863;881;226;1054;1031;27;396;384;525;440;463;238;554;556;538
511,6,12,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;419
512,6,12,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;421
513,6,13,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867
514,6,13,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867
515,6,14,57;863;881;219;674;719;692;668;737;702;643
516,6,14,57;863;881;219;674;719;692;668;736;364;739;703;273;702;643
517,6,15,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;431
518,6,15,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;433
519,6,16,54;764;783
520,6,16,55;766;785
521,6,17,54;764;784;826;831;286;1110;1095
522,6,17,55;766;786;828;833;286;1110;1095
523,6,18,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
524,6,18,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
525,6,19,57;863;881;226;1054;1031;26;394;382;523;437
526,6,19,57;863;881;226;1054;1031;27;396;384;525;439
527,6,20,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
528,6,20,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
529,6,21,57;863;881;226;1054;1031;26;394;381;10;859;880;875
530,6,21,57;863;881;226;1054;1031;27;396;383;10;859;880;875
531,6,22,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;443
532,6,22,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;445
533,6,23,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
534,6,23,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
535,6,24,57;863;881;219;674;719;692;667
536,6,24,57;863;881;220;676;721;694;669
537,6,25,57;863;881;226;1054;1031;26;394;381;10;859;879
538,6,25,57;863;881;226;1054;1031;27;396;383;10;859;879
539,6,26,57;863;881
540,6,26,58;1036;1053
541,6,27,57;863;881;226;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
542,6,27,58;1036;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
543,6,28,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
544,6,28,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
545,6,29,57;863;881;226;1054;1031;26;394;382;523;438;461
546,6,29,57;863;881;226;1054;1031;27;396;384;525;440;463
547,6,30,54;764;784;825
548,6,30,55;766;786;827
549,6,31,57;863;881;219;674;719;692;668;737;702;643;124;646;687
550,6,31,57;863;881;219;674;719;692;668;737;702;643;125;648;689
551,6,32,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;112;749;750
552,6,32,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;112;749;750
553,6,33,57;863;881;219;674;719;691
554,6,33,57;863;881;220;676;721;693
555,6,34,57;863;881;219;674;719;692;668;737;702;643;124;646;688;709;697
556,6,34,57;863;881;219;674;719;692;668;737;702;643;125;648;690;711;699
557,6,35,57;863;881;219;674;719;692;668;736;364;739;703
558,6,35,57;863;881;219;674;719;692;668;736;365;741;705
559,6,36,57;863;881;219;674;719;692;668;737;702;643;124;646;688;708
560,6,36,57;863;881;219;674;719;692;668;737;702;643;125;648;690;710
561,6,37,54;764;784;826;831
562,6,37,55;766;786;828;833
563,6,38,57;863;881;226;1054;1031;26;394;382;523;438;462;489
564,6,38,57;863;881;226;1054;1031;27;396;384;525;440;464;491
565,6,39,54;764;784;826;831;286;1110;1096;1113
566,6,39,55;766;786;828;833;286;1110;1096;1113
567,6,40,57;863;881;219;674;718
568,6,40,57;863;881;220;676;720
569,6,41,57;863;881;226;1054;1031;26;394;381;10;859;879;208;587;583;576;592
570,6,41,57;863;881;226;1054;1031;27;396;383;10;859;879;208;587;583;576;592
571,6,42,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
572,6,42,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
573,6,43,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
574,6,43,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
575,6,44,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
576,6,44,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
577,6,45,57;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;510
578,6,45,57;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;512
579,6,46,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
580,6,46,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
581,6,47,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
582,6,47,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
583,6,48,57;863;881;219;674;719;692;668;736
584,6,48,57;863;881;220;676;721;694;669;204;668;736
585,6,49,57;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
586,6,49,57;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;594
587,6,50,57;863;881;226;1054;1031;26;394;382;522
588,6,50,57;863;881;226;1054;1031;27;396;384;524
589,7,1,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;743;601
590,7,1,70;980;1000;978;976;985;94;634;713;680;656;743;601
591,7,2,65;628;661;185;585;566;563
592,7,2,70;980;999;185;585;566;563
593,7,3,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1079
594,7,3,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;374;745;604;615
595,7,4,65;628;661;185;585;565
596,7,4,70;980;999;185;585;565
597,7,5,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;709;698;625
598,7,5,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;711;700;626
599,7,6,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1083
600,7,6,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1083
601,7,8,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;981
602,7,8,70;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981
603,7,9,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984
604,7,9,70;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984
605,7,10,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;372;597;587;583;576;593;570;571
606,7,10,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1025;372;597;587;583;576;593;570;571
607,7,11,70;980;1000;978;976;985
608,7,11,72;1086;1100;1082;1078;1087
609,7,12,60;408;432;419
610,7,12,61;410;434;421
611,7,13,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;372;597;587;583;575
612,7,13,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1025;372;597;587;583;575
613,7,14,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643
614,7,14,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1079;29;614;674;719;692;668;737;702;643
615,7,15,60;408;431
616,7,15,61;410;433
617,7,16,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1093
618,7,16,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1084;1093
619,7,17,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095
620,7,17,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;743;601;7;752;758;818;764;784;826;831;286;1110;1095
621,7,18,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;372;597;587;583;576;593;570;572;595;579
622,7,18,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1025;372;597;587;583;576;593;570;572;595;579
623,7,19,72;1086;1100;1082;1078;1088;1112;1105;240;680;655
624,7,19,72;1086;1100;1082;1078;1088;1112;1105;245;1010;991
625,7,20,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;873
626,7,20,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;995
627,7,21,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;997
628,7,21,70;980;1000;978;976;986;1012;1010;992;1026;1004;997
629,7,22,65;628;661
630,7,22,70;980;999
631,7,23,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;877
632,7,23,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1001
633,7,24,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;374;745;604;616;676;721;694;669
634,7,24,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;375;747;606;618;678;723;696;671
635,7,25,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1003
636,7,25,70;980;1000;978;976;986;1012;1010;992;1026;1003
637,7,26,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101
638,7,26,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;374;745;604;616;675
639,7,27,71;1038;1044;1042;1072;1067;1069;1055
640,7,27,60;408;431;137;1044;1042;1072;1067;1069;1055
641,7,28,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;898;883
642,7,28,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1007
643,7,29,72;1086;1100;1082;1078;1088;1112;1105
644,7,29,70;980;1000;978;976;985;93;574;590;299;1112;1105
645,7,30,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1107
646,7,30,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1084;1094;1107
647,7,31,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;687
648,7,31,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;689
649,7,32,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;372;597;587;583;575;112;749;750
650,7,32,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1025;372;597;587;583;575;112;749;750
651,7,33,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;742;374;745;604;616;676;721;693
652,7,33,72;1086;1100;1082;1078;1088;1112;1105;245;1010;992;1025;374;745;604;616;676;721;693
653,7,34,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;709;697
654,7,34,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;711;699
655,7,35,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736;364;739;703
656,7,35,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736;365;741;705
657,7,36,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;708
658,7,36,72;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;710
659,7,37,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;743;601;7;752;758;818;764;784;826;831
660,7,37,72;1086;1100;1082;1078;1088;1112;1105;240;680;656;743;601;8;754;760;820;766;786;828;833
